grid_size,n_robots,n_targets,n_failures,num_experiments,experiment_id,n_targets_found,t_targets_e2,t_coverage_e2,percent_coverage,mean_found_e2,algorithm,algorithm_label,experiment,simulation_id,failure_time_mode,horizon,target_found_fraction_e2,coverage_fraction_e2,t_targets_horizon_fraction_e2,t_coverage_horizon_fraction_e2,num_simulations,t_targets_e1,t_coverage_e1,t_targets_horizon_fraction_e1,t_coverage_horizon_fraction_e1,target_found_fraction_e1,coverage_fraction_e1,mean_found_e1,delta_t_targets,pct_change_t_targets,delta_t_coverage,pct_change_t_coverage,delta_t_targets_horizon_fraction,pct_change_t_targets_horizon_fraction,delta_t_coverage_horizon_fraction,pct_change_t_coverage_horizon_fraction,delta_target_found_fraction,delta_coverage_fraction,delta_mean_found
300,30,90,6,10,2,90,2334,3641,100.0,0.733821599682625,stigmergy_search,Stigmergy Efficient Search,E2,3,late,30000.0,1.0,1.0,0.0778,0.12136666666666666,10.0,2334,3199,0.0778,0.10663333333333333,1.0,1.0,0.6970442152061387,0,0.0,442,13.816817755548607,0.0,0.0,0.014733333333333334,13.81681775554861,0.0,0.0,0.03677738447648626
300,30,90,6,10,2,90,2839,2959,100.0,0.6841462956704656,stigmergy_search,Stigmergy Efficient Search,E2,4,late,30000.0,1.0,1.0,0.09463333333333333,0.09863333333333334,10.0,2839,2959,0.09463333333333333,0.09863333333333334,1.0,1.0,0.6841462956704656,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,2,90,2766,3263,100.0,0.6732556951680491,stigmergy_search,Stigmergy Efficient Search,E2,5,late,30000.0,1.0,1.0,0.0922,0.10876666666666666,10.0,2766,3263,0.0922,0.10876666666666666,1.0,1.0,0.6732556951680491,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,2,90,2826,3146,100.0,0.697962138871227,stigmergy_search,Stigmergy Efficient Search,E2,6,late,30000.0,1.0,1.0,0.0942,0.10486666666666666,10.0,2826,3146,0.0942,0.10486666666666666,1.0,1.0,0.697962138871227,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,2,90,3369,3583,100.0,0.6951437343008597,stigmergy_search,Stigmergy Efficient Search,E2,7,late,30000.0,1.0,1.0,0.1123,0.11943333333333334,10.0,3369,3583,0.1123,0.11943333333333334,1.0,1.0,0.6951437343008597,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,2,90,3794,3800,100.0,0.7492134502924346,stigmergy_search,Stigmergy Efficient Search,E2,8,late,30000.0,1.0,1.0,0.12646666666666667,0.12666666666666668,10.0,3794,3800,0.12646666666666667,0.12666666666666668,1.0,1.0,0.7492134502924346,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,2,90,3466,3560,100.0,0.7238951310861427,stigmergy_search,Stigmergy Efficient Search,E2,9,late,30000.0,1.0,1.0,0.11553333333333334,0.11866666666666667,10.0,3466,3560,0.11553333333333334,0.11866666666666667,1.0,1.0,0.7238951310861427,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,2,90,2736,3172,100.0,0.6746076782962024,stigmergy_search,Stigmergy Efficient Search,E2,10,late,30000.0,1.0,1.0,0.0912,0.10573333333333333,10.0,2736,3172,0.0912,0.10573333333333333,1.0,1.0,0.6746076782962024,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,3,90,3314,3977,100.0,0.7886849383957855,stigmergy_search,Stigmergy Efficient Search,E2,1,late,30000.0,1.0,1.0,0.11046666666666667,0.13256666666666667,10.0,3314,3977,0.11046666666666667,0.13256666666666667,1.0,1.0,0.7886849383957855,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,3,90,2721,3051,100.0,0.7234058050183935,stigmergy_search,Stigmergy Efficient Search,E2,2,late,30000.0,1.0,1.0,0.0907,0.1017,10.0,2721,3051,0.0907,0.1017,1.0,1.0,0.7234058050183935,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,3,90,3390,3615,100.0,0.7493284155524949,stigmergy_search,Stigmergy Efficient Search,E2,3,late,30000.0,1.0,1.0,0.113,0.1205,10.0,3390,3615,0.113,0.1205,1.0,1.0,0.7493284155524949,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,3,90,2165,2817,100.0,0.691334358852999,stigmergy_search,Stigmergy Efficient Search,E2,4,late,30000.0,1.0,1.0,0.07216666666666667,0.0939,10.0,2165,2817,0.07216666666666667,0.0939,1.0,1.0,0.691334358852999,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,3,90,2821,4977,100.0,0.8022726765342816,stigmergy_search,Stigmergy Efficient Search,E2,5,late,30000.0,1.0,1.0,0.09403333333333333,0.1659,10.0,2821,3934,0.09403333333333333,0.13113333333333332,1.0,1.0,0.7498503078574275,0,0.0,1043,26.51245551601423,0.0,0.0,0.03476666666666667,26.51245551601424,0.0,0.0,0.052422368676854125
300,30,90,6,10,3,90,2672,3385,100.0,0.7247070408665622,stigmergy_search,Stigmergy Efficient Search,E2,6,late,30000.0,1.0,1.0,0.08906666666666667,0.11283333333333333,10.0,2672,3385,0.08906666666666667,0.11283333333333333,1.0,1.0,0.7247070408665622,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,3,90,2516,6068,100.0,0.8480059327620283,stigmergy_search,Stigmergy Efficient Search,E2,7,late,30000.0,1.0,1.0,0.08386666666666667,0.20226666666666668,10.0,2516,3444,0.08386666666666667,0.1148,1.0,1.0,0.7322009291521452,0,0.0,2624,76.19047619047619,0.0,0.0,0.08746666666666668,76.1904761904762,0.0,0.0,0.1158050036098831
300,30,90,6,10,3,90,3381,3844,100.0,0.7602786449300705,stigmergy_search,Stigmergy Efficient Search,E2,8,late,30000.0,1.0,1.0,0.1127,0.12813333333333332,10.0,3381,3794,0.1127,0.12646666666666667,1.0,1.0,0.7571194283371616,0,0.0,50,1.3178703215603584,0.0,0.0,0.0016666666666666496,1.317870321560345,0.0,0.0,0.0031592165929088534
300,30,90,6,10,3,90,2340,2985,100.0,0.7034468639493777,stigmergy_search,Stigmergy Efficient Search,E2,9,late,30000.0,1.0,1.0,0.078,0.0995,10.0,2340,2985,0.078,0.0995,1.0,1.0,0.7034468639493777,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,3,90,2938,3198,100.0,0.7254325620179296,stigmergy_search,Stigmergy Efficient Search,E2,10,late,30000.0,1.0,1.0,0.09793333333333333,0.1066,10.0,2938,3198,0.09793333333333333,0.1066,1.0,1.0,0.7254325620179296,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,4,90,2732,3034,100.0,0.6900607924998183,stigmergy_search,Stigmergy Efficient Search,E2,1,late,30000.0,1.0,1.0,0.09106666666666667,0.10113333333333334,10.0,2732,3034,0.09106666666666667,0.10113333333333334,1.0,1.0,0.6900607924998183,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,4,90,2672,2714,100.0,0.687677065422083,stigmergy_search,Stigmergy Efficient Search,E2,2,late,30000.0,1.0,1.0,0.08906666666666667,0.09046666666666667,10.0,2672,2714,0.08906666666666667,0.09046666666666667,1.0,1.0,0.687677065422083,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,4,90,2602,2691,100.0,0.6755976712498517,stigmergy_search,Stigmergy Efficient Search,E2,3,late,30000.0,1.0,1.0,0.08673333333333333,0.0897,10.0,2602,2691,0.08673333333333333,0.0897,1.0,1.0,0.6755976712498517,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,4,90,2388,3384,100.0,0.7608254531126935,stigmergy_search,Stigmergy Efficient Search,E2,4,late,30000.0,1.0,1.0,0.0796,0.1128,10.0,2388,3684,0.0796,0.1228,1.0,1.0,0.7803022077452103,0,0.0,-300,-8.143322475570033,0.0,0.0,-0.010000000000000009,-8.14332247557004,0.0,0.0,-0.019476754632516857
300,30,90,6,10,4,90,3198,3397,100.0,0.767778759035756,stigmergy_search,Stigmergy Efficient Search,E2,5,late,30000.0,1.0,1.0,0.1066,0.11323333333333334,10.0,3198,3397,0.1066,0.11323333333333334,1.0,1.0,0.767778759035756,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,4,90,2767,4124,100.0,0.7796826166612821,stigmergy_search,Stigmergy Efficient Search,E2,6,late,30000.0,1.0,1.0,0.09223333333333333,0.13746666666666665,10.0,2767,3401,0.09223333333333333,0.11336666666666667,1.0,1.0,0.732846548400802,0,0.0,723,21.25845339605998,0.0,0.0,0.024099999999999983,21.258453396059966,0.0,0.0,0.046836068260480146
300,30,90,6,10,4,90,2419,3893,100.0,0.8046550789165712,stigmergy_search,Stigmergy Efficient Search,E2,7,late,30000.0,1.0,1.0,0.08063333333333333,0.12976666666666667,10.0,2419,4084,0.08063333333333333,0.13613333333333333,1.0,1.0,0.8137909456959381,0,0.0,-191,-4.676787463271303,0.0,0.0,-0.006366666666666659,-4.676787463271297,0.0,0.0,-0.009135866779366952
300,30,90,6,10,4,90,3259,6240,100.0,0.8572524928774926,stigmergy_search,Stigmergy Efficient Search,E2,8,late,30000.0,1.0,1.0,0.10863333333333333,0.208,10.0,3259,4612,0.10863333333333333,0.15373333333333333,1.0,1.0,0.806863737110918,0,0.0,1628,35.299219427580226,0.0,0.0,0.05426666666666666,35.29921942758022,0.0,0.0,0.050388755766574644
300,30,90,6,10,4,90,2050,2837,100.0,0.7428543453569971,stigmergy_search,Stigmergy Efficient Search,E2,9,late,30000.0,1.0,1.0,0.06833333333333333,0.09456666666666666,10.0,2050,2837,0.06833333333333333,0.09456666666666666,1.0,1.0,0.7428543453569971,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,4,90,2824,3045,100.0,0.7249224594052234,stigmergy_search,Stigmergy Efficient Search,E2,10,late,30000.0,1.0,1.0,0.09413333333333333,0.1015,10.0,2824,3045,0.09413333333333333,0.1015,1.0,1.0,0.7249224594052234,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,5,90,2685,3014,100.0,0.6875285703752743,stigmergy_search,Stigmergy Efficient Search,E2,1,late,30000.0,1.0,1.0,0.0895,0.10046666666666666,10.0,2685,3014,0.0895,0.10046666666666666,1.0,1.0,0.6875285703752743,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,5,90,2746,3173,100.0,0.7378611198655317,stigmergy_search,Stigmergy Efficient Search,E2,2,late,30000.0,1.0,1.0,0.09153333333333333,0.10576666666666666,10.0,2746,3173,0.09153333333333333,0.10576666666666666,1.0,1.0,0.7378611198655317,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,5,90,3122,3288,100.0,0.7125101378751234,stigmergy_search,Stigmergy Efficient Search,E2,3,late,30000.0,1.0,1.0,0.10406666666666667,0.1096,10.0,3122,3279,0.10406666666666667,0.1093,1.0,1.0,0.7117210531666379,0,0.0,9,0.2744739249771272,0.0,0.0,0.0003000000000000086,0.2744739249771351,0.0,0.0,0.000789084708485488
300,30,90,6,10,5,90,3163,3635,100.0,0.7494024147944383,stigmergy_search,Stigmergy Efficient Search,E2,4,late,30000.0,1.0,1.0,0.10543333333333334,0.12116666666666667,10.0,3163,3635,0.10543333333333334,0.12116666666666667,1.0,1.0,0.7494024147944383,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,5,90,2748,2974,100.0,0.6716095045953826,stigmergy_search,Stigmergy Efficient Search,E2,5,late,30000.0,1.0,1.0,0.0916,0.09913333333333334,10.0,2748,2974,0.0916,0.09913333333333334,1.0,1.0,0.6716095045953826,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,5,90,6034,6790,100.0,0.8197152675503158,stigmergy_search,Stigmergy Efficient Search,E2,6,late,30000.0,1.0,1.0,0.20113333333333333,0.22633333333333333,10.0,3301,3335,0.11003333333333333,0.11116666666666666,1.0,1.0,0.6510144927536312,2733,82.79309300212057,3455,103.59820089955024,0.0911,82.79309300212057,0.11516666666666667,103.59820089955024,0.0,0.0,0.16870077479668455
300,30,90,6,10,5,90,3124,3382,100.0,0.6699257507063511,stigmergy_search,Stigmergy Efficient Search,E2,7,late,30000.0,1.0,1.0,0.10413333333333333,0.11273333333333334,10.0,3124,3382,0.10413333333333333,0.11273333333333334,1.0,1.0,0.6699257507063511,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,5,90,2757,2959,100.0,0.6433179377417256,stigmergy_search,Stigmergy Efficient Search,E2,8,late,30000.0,1.0,1.0,0.0919,0.09863333333333334,10.0,2757,2959,0.0919,0.09863333333333334,1.0,1.0,0.6433179377417256,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,5,90,4793,5441,100.0,0.8070023892666985,stigmergy_search,Stigmergy Efficient Search,E2,9,late,30000.0,1.0,1.0,0.15976666666666667,0.18136666666666668,10.0,3778,4000,0.12593333333333334,0.13333333333333333,1.0,1.0,0.74029444444443,1015,26.866066701958708,1441,36.025,0.033833333333333326,26.8660667019587,0.048033333333333345,36.025000000000006,0.0,0.0,0.0667079448222685
300,30,90,6,10,5,90,3726,3884,100.0,0.6998140519510176,stigmergy_search,Stigmergy Efficient Search,E2,10,late,30000.0,1.0,1.0,0.1242,0.12946666666666667,10.0,3726,3884,0.1242,0.12946666666666667,1.0,1.0,0.6998140519510176,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,6,90,2798,3089,100.0,0.73447358008705,stigmergy_search,Stigmergy Efficient Search,E2,1,late,30000.0,1.0,1.0,0.09326666666666666,0.10296666666666666,10.0,2798,3063,0.09326666666666666,0.1021,1.0,1.0,0.7322196829542597,0,0.0,26,0.8488410055501142,0.0,0.0,0.0008666666666666684,0.8488410055501159,0.0,0.0,0.002253897132790339
300,30,90,6,10,6,90,2724,3538,100.0,0.7857735066892878,stigmergy_search,Stigmergy Efficient Search,E2,2,late,30000.0,1.0,1.0,0.0908,0.11793333333333333,10.0,2724,3538,0.0908,0.11793333333333333,1.0,1.0,0.7857735066892878,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,6,90,2704,5042,100.0,0.8401736524306892,stigmergy_search,Stigmergy Efficient Search,E2,3,late,30000.0,1.0,1.0,0.09013333333333333,0.16806666666666667,10.0,2704,3431,0.09013333333333333,0.11436666666666667,1.0,1.0,0.7651284044172355,0,0.0,1611,46.954240746138154,0.0,0.0,0.0537,46.95424074613815,0.0,0.0,0.07504524801345369
300,30,90,6,10,6,90,2179,2815,100.0,0.7402131438721152,stigmergy_search,Stigmergy Efficient Search,E2,4,late,30000.0,1.0,1.0,0.07263333333333333,0.09383333333333334,10.0,2179,2815,0.07263333333333333,0.09383333333333334,1.0,1.0,0.7402131438721152,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,6,90,2376,2681,100.0,0.7248870653570305,stigmergy_search,Stigmergy Efficient Search,E2,5,late,30000.0,1.0,1.0,0.0792,0.08936666666666666,10.0,2376,2681,0.0792,0.08936666666666666,1.0,1.0,0.7248870653570305,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,6,90,3093,3108,100.0,0.7270627770627807,stigmergy_search,Stigmergy Efficient Search,E2,6,late,30000.0,1.0,1.0,0.1031,0.1036,10.0,3093,3108,0.1031,0.1036,1.0,1.0,0.7270627770627807,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,6,90,2750,3451,100.0,0.7421423741910718,stigmergy_search,Stigmergy Efficient Search,E2,7,late,30000.0,1.0,1.0,0.09166666666666666,0.11503333333333333,10.0,2750,3451,0.09166666666666666,0.11503333333333333,1.0,1.0,0.7421423741910718,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,6,90,2544,4004,100.0,0.7948551448551504,stigmergy_search,Stigmergy Efficient Search,E2,8,late,30000.0,1.0,1.0,0.0848,0.13346666666666668,10.0,2544,3960,0.0848,0.132,1.0,1.0,0.7925757575757632,0,0.0,44,1.1111111111111112,0.0,0.0,0.0014666666666666717,1.1111111111111147,0.0,0.0,0.002279387279387257
300,30,90,6,10,6,90,2377,3040,100.0,0.7399451754385926,stigmergy_search,Stigmergy Efficient Search,E2,9,late,30000.0,1.0,1.0,0.07923333333333334,0.10133333333333333,10.0,2377,3040,0.07923333333333334,0.10133333333333333,1.0,1.0,0.7399451754385926,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,6,90,2583,2953,100.0,0.706005192459632,stigmergy_search,Stigmergy Efficient Search,E2,10,late,30000.0,1.0,1.0,0.0861,0.09843333333333333,10.0,2583,2953,0.0861,0.09843333333333333,1.0,1.0,0.706005192459632,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,7,90,3352,4214,100.0,0.7084717607973332,stigmergy_search,Stigmergy Efficient Search,E2,1,late,30000.0,1.0,1.0,0.11173333333333334,0.14046666666666666,10.0,3352,3754,0.11173333333333334,0.12513333333333335,1.0,1.0,0.6727490676611514,0,0.0,460,12.253596164091636,0.0,0.0,0.01533333333333331,12.253596164091615,0.0,0.0,0.035722693136181816
300,30,90,6,10,7,90,3208,4809,100.0,0.7967491508976261,stigmergy_search,Stigmergy Efficient Search,E2,2,late,30000.0,1.0,1.0,0.10693333333333334,0.1603,10.0,3208,3456,0.10693333333333334,0.1152,1.0,1.0,0.7171778549382766,0,0.0,1353,39.14930555555556,0.0,0.0,0.0451,39.14930555555556,0.0,0.0,0.07957129595934953
300,30,90,6,10,7,90,3629,3732,100.0,0.7355692509229389,stigmergy_search,Stigmergy Efficient Search,E2,3,late,30000.0,1.0,1.0,0.12096666666666667,0.1244,10.0,3629,4592,0.12096666666666667,0.15306666666666666,1.0,1.0,0.7850924312814477,0,0.0,-860,-18.72822299651568,0.0,0.0,-0.02866666666666666,-18.728222996515676,0.0,0.0,-0.04952318035850878
300,30,90,6,10,7,90,2395,4105,100.0,0.7798484233319799,stigmergy_search,Stigmergy Efficient Search,E2,4,late,30000.0,1.0,1.0,0.07983333333333334,0.13683333333333333,10.0,2395,4587,0.07983333333333334,0.1529,1.0,1.0,0.8029818569386914,0,0.0,-482,-10.507957270547198,0.0,0.0,-0.016066666666666674,-10.507957270547202,0.0,0.0,-0.023133433606711495
300,30,90,6,10,7,90,3826,3917,100.0,0.735404079085459,stigmergy_search,Stigmergy Efficient Search,E2,5,late,30000.0,1.0,1.0,0.12753333333333333,0.13056666666666666,10.0,4457,4472,0.14856666666666668,0.14906666666666665,1.0,1.0,0.7666741204532053,-631,-14.157505048238725,-555,-12.410554561717351,-0.02103333333333335,-14.157505048238733,-0.01849999999999999,-12.410554561717346,0.0,0.0,-0.03127004136774625
300,30,90,6,10,7,90,4134,4304,100.0,0.7763708178438621,stigmergy_search,Stigmergy Efficient Search,E2,6,late,30000.0,1.0,1.0,0.1378,0.14346666666666666,10.0,4062,4308,0.1354,0.1436,1.0,1.0,0.7770220777880945,72,1.7725258493353029,-4,-0.09285051067780872,0.0024000000000000132,1.7725258493353127,-0.0001333333333333464,-0.09285051067781783,0.0,0.0,-0.0006512599442324296
300,30,90,6,10,7,90,2863,2988,100.0,0.6699241410084706,stigmergy_search,Stigmergy Efficient Search,E2,7,late,30000.0,1.0,1.0,0.09543333333333333,0.0996,10.0,2863,2988,0.09543333333333333,0.0996,1.0,1.0,0.6699241410084706,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,7,90,4659,4788,100.0,0.7672885918500295,stigmergy_search,Stigmergy Efficient Search,E2,8,late,30000.0,1.0,1.0,0.1553,0.1596,10.0,4413,4489,0.1471,0.14963333333333334,1.0,1.0,0.752404643449447,246,5.574439157036029,299,6.660726219648029,0.008199999999999985,5.57443915703602,0.009966666666666651,6.660726219648018,0.0,0.0,0.014883948400582492
300,30,90,6,10,7,90,2572,3323,100.0,0.7388671548466913,stigmergy_search,Stigmergy Efficient Search,E2,9,late,30000.0,1.0,1.0,0.08573333333333333,0.11076666666666667,10.0,2572,3323,0.08573333333333333,0.11076666666666667,1.0,1.0,0.7388671548466913,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,7,90,4263,4266,100.0,0.7757383966245178,stigmergy_search,Stigmergy Efficient Search,E2,10,late,30000.0,1.0,1.0,0.1421,0.1422,10.0,4273,4274,0.14243333333333333,0.14246666666666666,1.0,1.0,0.77613216866848,-10,-0.2340276152586005,-8,-0.18717828731867103,-0.0003333333333333244,-0.23402761525859422,-0.00026666666666666505,-0.18717828731866992,0.0,0.0,-0.0003937720439621817
300,30,90,6,10,8,90,2696,3324,100.0,0.7308797967642696,stigmergy_search,Stigmergy Efficient Search,E2,1,late,30000.0,1.0,1.0,0.08986666666666666,0.1108,10.0,2696,4370,0.08986666666666666,0.14566666666666667,1.0,1.0,0.7952962115433483,0,0.0,-1046,-23.93592677345538,0.0,0.0,-0.03486666666666667,-23.93592677345538,0.0,0.0,-0.06441641477907867
300,30,90,6,10,8,90,2919,4645,100.0,0.8305489773950552,stigmergy_search,Stigmergy Efficient Search,E2,2,late,30000.0,1.0,1.0,0.0973,0.15483333333333332,10.0,2919,4645,0.0973,0.15483333333333332,1.0,1.0,0.8305489773950552,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,8,90,3168,5844,100.0,0.8481253327249275,stigmergy_search,Stigmergy Efficient Search,E2,3,late,30000.0,1.0,1.0,0.1056,0.1948,10.0,3168,4343,0.1056,0.14476666666666665,1.0,1.0,0.7956353774912447,0,0.0,1501,34.56136311305549,0.0,0.0,0.050033333333333346,34.561363113055506,0.0,0.0,0.05248995523368283
300,30,90,6,10,8,90,2612,2790,100.0,0.7404858622062841,stigmergy_search,Stigmergy Efficient Search,E2,4,late,30000.0,1.0,1.0,0.08706666666666667,0.093,10.0,2612,2790,0.08706666666666667,0.093,1.0,1.0,0.7404858622062841,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,8,90,3147,3530,100.0,0.7129996852376361,stigmergy_search,Stigmergy Efficient Search,E2,5,late,30000.0,1.0,1.0,0.1049,0.11766666666666667,10.0,3147,3530,0.1049,0.11766666666666667,1.0,1.0,0.7129996852376361,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,8,90,3043,3351,100.0,0.7619516562220353,stigmergy_search,Stigmergy Efficient Search,E2,6,late,30000.0,1.0,1.0,0.10143333333333333,0.1117,10.0,3043,3351,0.10143333333333333,0.1117,1.0,1.0,0.7619516562220353,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,8,90,2899,3149,100.0,0.7362266680780509,stigmergy_search,Stigmergy Efficient Search,E2,7,late,30000.0,1.0,1.0,0.09663333333333333,0.10496666666666667,10.0,2899,3149,0.09663333333333333,0.10496666666666667,1.0,1.0,0.7362266680780509,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,8,90,3137,3223,100.0,0.6889371531009698,stigmergy_search,Stigmergy Efficient Search,E2,8,late,30000.0,1.0,1.0,0.10456666666666667,0.10743333333333334,10.0,3137,3223,0.10456666666666667,0.10743333333333334,1.0,1.0,0.6889371531009698,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,8,90,2386,3155,100.0,0.7206656101426328,stigmergy_search,Stigmergy Efficient Search,E2,9,late,30000.0,1.0,1.0,0.07953333333333333,0.10516666666666667,10.0,2386,3155,0.07953333333333333,0.10516666666666667,1.0,1.0,0.7206656101426328,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,8,90,3835,3888,100.0,0.7378286465477716,stigmergy_search,Stigmergy Efficient Search,E2,10,late,30000.0,1.0,1.0,0.12783333333333333,0.1296,10.0,3835,4012,0.12783333333333333,0.13373333333333334,1.0,1.0,0.7459316494959461,0,0.0,-124,-3.090727816550349,0.0,0.0,-0.00413333333333335,-3.090727816550361,0.0,0.0,-0.008103002948174565
300,30,90,6,10,9,90,2466,2887,100.0,0.6904245083323786,stigmergy_search,Stigmergy Efficient Search,E2,1,late,30000.0,1.0,1.0,0.0822,0.09623333333333334,10.0,2466,2887,0.0822,0.09623333333333334,1.0,1.0,0.6904245083323786,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,9,90,3013,3259,100.0,0.7119327673792362,stigmergy_search,Stigmergy Efficient Search,E2,2,late,30000.0,1.0,1.0,0.10043333333333333,0.10863333333333333,10.0,3013,3130,0.10043333333333333,0.10433333333333333,1.0,1.0,0.7000603478878373,0,0.0,129,4.121405750798722,0.0,0.0,0.004299999999999998,4.12140575079872,0.0,0.0,0.011872419491398833
300,30,90,6,10,9,90,2839,4269,100.0,0.7694125608391176,stigmergy_search,Stigmergy Efficient Search,E2,3,late,30000.0,1.0,1.0,0.09463333333333333,0.1423,10.0,2839,4054,0.09463333333333333,0.13513333333333333,1.0,1.0,0.7571835772625045,0,0.0,215,5.303404045387272,0.0,0.0,0.007166666666666682,5.303404045387284,0.0,0.0,0.012228983576613062
300,30,90,6,10,9,90,2414,2876,100.0,0.6909171689074426,stigmergy_search,Stigmergy Efficient Search,E2,4,late,30000.0,1.0,1.0,0.08046666666666667,0.09586666666666667,10.0,2414,2876,0.08046666666666667,0.09586666666666667,1.0,1.0,0.6909171689074426,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,9,90,2891,3433,100.0,0.7410622390523254,stigmergy_search,Stigmergy Efficient Search,E2,5,late,30000.0,1.0,1.0,0.09636666666666667,0.11443333333333333,10.0,2891,3433,0.09636666666666667,0.11443333333333333,1.0,1.0,0.7410622390523254,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,9,90,2760,2965,100.0,0.6915982761851183,stigmergy_search,Stigmergy Efficient Search,E2,6,late,30000.0,1.0,1.0,0.092,0.09883333333333333,10.0,2760,2965,0.092,0.09883333333333333,1.0,1.0,0.6915982761851183,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,30,90,6,10,9,90,3380,3789,100.0,0.7257294507492547,stigmergy_search,Stigmergy Efficient Search,E2,7,late,30000.0,1.0,1.0,0.11266666666666666,0.1263,10.0,3380,3789,0.11266666666666666,0.1263,1.0,1.0,0.7257294507492547,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
