grid_size,n_robots,n_targets,n_failures,num_experiments,experiment_id,n_targets_found,t_targets,t_coverage,percent_coverage,mean_found,algorithm,algorithm_label,experiment,simulation_id,failure_time_mode,horizon,target_found_fraction,coverage_fraction,t_targets_horizon_fraction,t_coverage_horizon_fraction,num_simulations
400,40,120,8,10,10,120,7201,7941,100.0,0.7957876841707833,stigmergy_search,Stigmergy Efficient Search,E2,8,middle,40000.0,1.0,1.0,0.180025,0.198525,10.0
400,40,120,8,10,10,120,5568,5879,100.0,0.7568634121449184,stigmergy_search,Stigmergy Efficient Search,E2,9,middle,40000.0,1.0,1.0,0.1392,0.146975,10.0
400,40,120,8,10,10,120,5220,6981,100.0,0.773443393974127,stigmergy_search,Stigmergy Efficient Search,E2,10,middle,40000.0,1.0,1.0,0.1305,0.174525,10.0
400,40,120,8,10,1,120,8136,8260,100.0,0.8460593220340068,stigmergy_search,Stigmergy Efficient Search,E2,1,late,40000.0,1.0,1.0,0.2034,0.2065,10.0
400,40,120,8,10,1,120,4268,4681,100.0,0.7605497400840424,stigmergy_search,Stigmergy Efficient Search,E2,2,late,40000.0,1.0,1.0,0.1067,0.117025,10.0
400,40,120,8,10,1,120,4793,5191,100.0,0.7656809863224638,stigmergy_search,Stigmergy Efficient Search,E2,3,late,40000.0,1.0,1.0,0.119825,0.129775,10.0
400,40,120,8,10,1,120,6242,6794,100.0,0.8201673044843891,stigmergy_search,Stigmergy Efficient Search,E2,4,late,40000.0,1.0,1.0,0.15605,0.16985,10.0
400,40,120,8,10,1,120,3121,4447,100.0,0.7407540664118071,stigmergy_search,Stigmergy Efficient Search,E2,5,late,40000.0,1.0,1.0,0.078025,0.111175,10.0
400,40,120,8,10,1,120,4735,6584,100.0,0.8404781794248317,stigmergy_search,Stigmergy Efficient Search,E2,6,late,40000.0,1.0,1.0,0.118375,0.1646,10.0
400,40,120,8,10,1,120,4804,5428,100.0,0.7881417342176328,stigmergy_search,Stigmergy Efficient Search,E2,7,late,40000.0,1.0,1.0,0.1201,0.1357,10.0
400,40,120,8,10,1,120,4629,4917,100.0,0.7423700088129263,stigmergy_search,Stigmergy Efficient Search,E2,8,late,40000.0,1.0,1.0,0.115725,0.122925,10.0
400,40,120,8,10,1,120,3512,4146,100.0,0.7197559897089645,stigmergy_search,Stigmergy Efficient Search,E2,9,late,40000.0,1.0,1.0,0.0878,0.10365,10.0
400,40,120,8,10,1,120,6420,6761,100.0,0.8016676527141067,stigmergy_search,Stigmergy Efficient Search,E2,10,late,40000.0,1.0,1.0,0.1605,0.169025,10.0
400,40,120,8,10,2,120,4756,6329,100.0,0.8081121293516282,stigmergy_search,Stigmergy Efficient Search,E2,1,late,40000.0,1.0,1.0,0.1189,0.158225,10.0
400,40,120,8,10,2,120,7256,7482,100.0,0.8017853960616582,stigmergy_search,Stigmergy Efficient Search,E2,2,late,40000.0,1.0,1.0,0.1814,0.18705,10.0
400,40,120,8,10,2,120,3647,5386,100.0,0.7959648471345261,stigmergy_search,Stigmergy Efficient Search,E2,3,late,40000.0,1.0,1.0,0.091175,0.13465,10.0
400,40,120,8,10,2,120,4794,4949,100.0,0.7112699535259416,stigmergy_search,Stigmergy Efficient Search,E2,4,late,40000.0,1.0,1.0,0.11985,0.123725,10.0
400,40,120,8,10,2,120,8809,11305,100.0,0.8799476632759301,stigmergy_search,Stigmergy Efficient Search,E2,5,late,40000.0,1.0,1.0,0.220225,0.282625,10.0
400,40,120,8,10,2,120,4156,5817,100.0,0.8070139247034508,stigmergy_search,Stigmergy Efficient Search,E2,6,late,40000.0,1.0,1.0,0.1039,0.145425,10.0
400,40,120,8,10,2,120,3819,5169,100.0,0.7813261752756843,stigmergy_search,Stigmergy Efficient Search,E2,7,late,40000.0,1.0,1.0,0.095475,0.129225,10.0
400,40,120,8,10,2,120,4497,7179,100.0,0.8396921576821278,stigmergy_search,Stigmergy Efficient Search,E2,8,late,40000.0,1.0,1.0,0.112425,0.179475,10.0
400,40,120,8,10,2,120,3926,5385,100.0,0.8026570721138998,stigmergy_search,Stigmergy Efficient Search,E2,9,late,40000.0,1.0,1.0,0.09815,0.134625,10.0
400,40,120,8,10,2,120,6450,6467,100.0,0.8096760476264367,stigmergy_search,Stigmergy Efficient Search,E2,10,late,40000.0,1.0,1.0,0.16125,0.161675,10.0
400,40,120,8,10,3,120,8055,8135,100.0,0.8263552550706272,stigmergy_search,Stigmergy Efficient Search,E2,1,late,40000.0,1.0,1.0,0.201375,0.203375,10.0
400,40,120,8,10,3,120,3389,3663,100.0,0.6621917371917311,stigmergy_search,Stigmergy Efficient Search,E2,2,late,40000.0,1.0,1.0,0.084725,0.091575,10.0
400,40,120,8,10,3,120,4043,4551,100.0,0.7312532044239379,stigmergy_search,Stigmergy Efficient Search,E2,3,late,40000.0,1.0,1.0,0.101075,0.113775,10.0
400,40,120,8,10,3,120,4716,9927,100.0,0.8657281488197137,stigmergy_search,Stigmergy Efficient Search,E2,4,late,40000.0,1.0,1.0,0.1179,0.248175,10.0
400,40,120,8,10,3,120,4426,6584,100.0,0.8088307513163127,stigmergy_search,Stigmergy Efficient Search,E2,5,late,40000.0,1.0,1.0,0.11065,0.1646,10.0
400,40,120,8,10,3,120,4215,5250,100.0,0.7485476190476217,stigmergy_search,Stigmergy Efficient Search,E2,6,late,40000.0,1.0,1.0,0.105375,0.13125,10.0
400,40,120,8,10,3,120,3681,6485,100.0,0.8056720637368269,stigmergy_search,Stigmergy Efficient Search,E2,7,late,40000.0,1.0,1.0,0.092025,0.162125,10.0
400,40,120,8,10,3,120,3838,4496,100.0,0.734697508896804,stigmergy_search,Stigmergy Efficient Search,E2,8,late,40000.0,1.0,1.0,0.09595,0.1124,10.0
400,40,120,8,10,3,120,3552,3910,100.0,0.6568563512361453,stigmergy_search,Stigmergy Efficient Search,E2,9,late,40000.0,1.0,1.0,0.0888,0.09775,10.0
400,40,120,8,10,3,120,6285,6485,100.0,0.7770161912104925,stigmergy_search,Stigmergy Efficient Search,E2,10,late,40000.0,1.0,1.0,0.157125,0.162125,10.0
400,40,120,8,10,4,120,3408,4502,100.0,0.7533040870724084,stigmergy_search,Stigmergy Efficient Search,E2,1,late,40000.0,1.0,1.0,0.0852,0.11255,10.0
400,40,120,8,10,4,120,3094,3752,100.0,0.6979677505330406,stigmergy_search,Stigmergy Efficient Search,E2,2,late,40000.0,1.0,1.0,0.07735,0.0938,10.0
400,40,120,8,10,4,120,4090,4210,100.0,0.7422585114805934,stigmergy_search,Stigmergy Efficient Search,E2,3,late,40000.0,1.0,1.0,0.10225,0.10525,10.0
400,40,120,8,10,4,120,3299,3516,100.0,0.670124668183538,stigmergy_search,Stigmergy Efficient Search,E2,4,late,40000.0,1.0,1.0,0.082475,0.0879,10.0
400,40,120,8,10,4,120,3551,3820,100.0,0.672072425828971,stigmergy_search,Stigmergy Efficient Search,E2,5,late,40000.0,1.0,1.0,0.088775,0.0955,10.0
400,40,120,8,10,4,120,5533,5998,100.0,0.7850533511170374,stigmergy_search,Stigmergy Efficient Search,E2,6,late,40000.0,1.0,1.0,0.138325,0.14995,10.0
400,40,120,8,10,4,120,5781,6313,100.0,0.7954472253023065,stigmergy_search,Stigmergy Efficient Search,E2,7,late,40000.0,1.0,1.0,0.144525,0.157825,10.0
400,40,120,8,10,4,120,8511,8734,100.0,0.8558888634455811,stigmergy_search,Stigmergy Efficient Search,E2,8,late,40000.0,1.0,1.0,0.212775,0.21835,10.0
400,40,120,8,10,4,120,3983,4001,100.0,0.7015391985337179,stigmergy_search,Stigmergy Efficient Search,E2,9,late,40000.0,1.0,1.0,0.099575,0.100025,10.0
400,40,120,8,10,4,120,3748,4496,100.0,0.694280100830362,stigmergy_search,Stigmergy Efficient Search,E2,10,late,40000.0,1.0,1.0,0.0937,0.1124,10.0
400,40,120,8,10,5,120,5055,7641,100.0,0.8134526458142551,stigmergy_search,Stigmergy Efficient Search,E2,1,late,40000.0,1.0,1.0,0.126375,0.191025,10.0
400,40,120,8,10,5,120,3424,5971,100.0,0.8046460671021027,stigmergy_search,Stigmergy Efficient Search,E2,2,late,40000.0,1.0,1.0,0.0856,0.149275,10.0
400,40,120,8,10,5,120,5786,6580,100.0,0.7948695542046621,stigmergy_search,Stigmergy Efficient Search,E2,3,late,40000.0,1.0,1.0,0.14465,0.1645,10.0
400,40,120,8,10,5,120,4385,4496,100.0,0.715513790035585,stigmergy_search,Stigmergy Efficient Search,E2,4,late,40000.0,1.0,1.0,0.109625,0.1124,10.0
400,40,120,8,10,5,120,4639,5197,100.0,0.7768295811686101,stigmergy_search,Stigmergy Efficient Search,E2,5,late,40000.0,1.0,1.0,0.115975,0.129925,10.0
400,40,120,8,10,5,120,5479,5802,100.0,0.7462498563713954,stigmergy_search,Stigmergy Efficient Search,E2,6,late,40000.0,1.0,1.0,0.136975,0.14505,10.0
400,40,120,8,10,5,120,6605,6697,100.0,0.7927654173510783,stigmergy_search,Stigmergy Efficient Search,E2,7,late,40000.0,1.0,1.0,0.165125,0.167425,10.0
400,40,120,8,10,5,120,4663,5087,100.0,0.7614867964091371,stigmergy_search,Stigmergy Efficient Search,E2,8,late,40000.0,1.0,1.0,0.116575,0.127175,10.0
400,40,120,8,10,5,120,3853,4026,100.0,0.6977500413975659,stigmergy_search,Stigmergy Efficient Search,E2,9,late,40000.0,1.0,1.0,0.096325,0.10065,10.0
400,40,120,8,10,5,120,4301,5658,100.0,0.7489822669965869,stigmergy_search,Stigmergy Efficient Search,E2,10,late,40000.0,1.0,1.0,0.107525,0.14145,10.0
400,40,120,8,10,6,120,4438,4965,100.0,0.7808761329304953,stigmergy_search,Stigmergy Efficient Search,E2,1,late,40000.0,1.0,1.0,0.11095,0.124125,10.0
400,40,120,8,10,6,120,3420,5034,100.0,0.7801814329227965,stigmergy_search,Stigmergy Efficient Search,E2,2,late,40000.0,1.0,1.0,0.0855,0.12585,10.0
400,40,120,8,10,6,120,3414,5487,100.0,0.8126161837069402,stigmergy_search,Stigmergy Efficient Search,E2,3,late,40000.0,1.0,1.0,0.08535,0.137175,10.0
400,40,120,8,10,6,120,6127,10051,100.0,0.8871861837960043,stigmergy_search,Stigmergy Efficient Search,E2,4,late,40000.0,1.0,1.0,0.153175,0.251275,10.0
400,40,120,8,10,6,120,3509,3929,100.0,0.7267264783235848,stigmergy_search,Stigmergy Efficient Search,E2,5,late,40000.0,1.0,1.0,0.087725,0.098225,10.0
400,40,120,8,10,6,120,3801,4593,100.0,0.7981584294941638,stigmergy_search,Stigmergy Efficient Search,E2,6,late,40000.0,1.0,1.0,0.095025,0.114825,10.0
400,40,120,8,10,6,120,4512,4635,100.0,0.7424973031283768,stigmergy_search,Stigmergy Efficient Search,E2,7,late,40000.0,1.0,1.0,0.1128,0.115875,10.0
400,40,120,8,10,6,120,5151,9349,100.0,0.8692489392805065,stigmergy_search,Stigmergy Efficient Search,E2,8,late,40000.0,1.0,1.0,0.128775,0.233725,10.0
400,40,120,8,10,6,120,4203,4681,100.0,0.7476838994516787,stigmergy_search,Stigmergy Efficient Search,E2,9,late,40000.0,1.0,1.0,0.105075,0.117025,10.0
400,40,120,8,10,6,120,5082,8018,100.0,0.8487309802943452,stigmergy_search,Stigmergy Efficient Search,E2,10,late,40000.0,1.0,1.0,0.12705,0.20045,10.0
400,40,120,8,10,7,120,3782,7333,100.0,0.8327128505841248,stigmergy_search,Stigmergy Efficient Search,E2,1,late,40000.0,1.0,1.0,0.09455,0.183325,10.0
400,40,120,8,10,7,120,4720,4789,100.0,0.7573084151180071,stigmergy_search,Stigmergy Efficient Search,E2,2,late,40000.0,1.0,1.0,0.118,0.119725,10.0
400,40,120,8,10,7,120,3150,5148,100.0,0.7866647241647245,stigmergy_search,Stigmergy Efficient Search,E2,3,late,40000.0,1.0,1.0,0.07875,0.1287,10.0
400,40,120,8,10,7,120,4069,4305,100.0,0.6843747580333135,stigmergy_search,Stigmergy Efficient Search,E2,4,late,40000.0,1.0,1.0,0.101725,0.107625,10.0
400,40,120,8,10,7,120,5615,7345,100.0,0.8431620149761673,stigmergy_search,Stigmergy Efficient Search,E2,5,late,40000.0,1.0,1.0,0.140375,0.183625,10.0
400,40,120,8,10,7,120,4821,7417,100.0,0.8204170599074345,stigmergy_search,Stigmergy Efficient Search,E2,6,late,40000.0,1.0,1.0,0.120525,0.185425,10.0
400,40,120,8,10,7,120,5317,5817,100.0,0.7692739671078805,stigmergy_search,Stigmergy Efficient Search,E2,7,late,40000.0,1.0,1.0,0.132925,0.145425,10.0
400,40,120,8,10,7,120,6325,7611,100.0,0.8183823851443032,stigmergy_search,Stigmergy Efficient Search,E2,8,late,40000.0,1.0,1.0,0.158125,0.190275,10.0
400,40,120,8,10,7,120,4765,5174,100.0,0.787907486148712,stigmergy_search,Stigmergy Efficient Search,E2,9,late,40000.0,1.0,1.0,0.119125,0.12935,10.0
400,40,120,8,10,7,120,7716,7874,100.0,0.8108426466853053,stigmergy_search,Stigmergy Efficient Search,E2,10,late,40000.0,1.0,1.0,0.1929,0.19685,10.0
400,40,120,8,10,8,120,3696,4706,100.0,0.7246139679841463,stigmergy_search,Stigmergy Efficient Search,E2,1,late,40000.0,1.0,1.0,0.0924,0.11765,10.0
400,40,120,8,10,8,120,3855,11280,100.0,0.881263297872337,stigmergy_search,Stigmergy Efficient Search,E2,2,late,40000.0,1.0,1.0,0.096375,0.282,10.0
400,40,120,8,10,8,120,4267,7596,100.0,0.8411598209584066,stigmergy_search,Stigmergy Efficient Search,E2,3,late,40000.0,1.0,1.0,0.106675,0.1899,10.0
400,40,120,8,10,8,120,4239,4751,100.0,0.7196274468532781,stigmergy_search,Stigmergy Efficient Search,E2,4,late,40000.0,1.0,1.0,0.105975,0.118775,10.0
400,40,120,8,10,8,120,6656,6757,100.0,0.8107271471560986,stigmergy_search,Stigmergy Efficient Search,E2,5,late,40000.0,1.0,1.0,0.1664,0.168925,10.0
400,40,120,8,10,8,120,4099,4439,100.0,0.7401610723135653,stigmergy_search,Stigmergy Efficient Search,E2,6,late,40000.0,1.0,1.0,0.102475,0.110975,10.0
400,40,120,8,10,8,120,4150,6170,100.0,0.7938330632090723,stigmergy_search,Stigmergy Efficient Search,E2,7,late,40000.0,1.0,1.0,0.10375,0.15425,10.0
400,40,120,8,10,8,120,3591,5689,100.0,0.8102244096795113,stigmergy_search,Stigmergy Efficient Search,E2,8,late,40000.0,1.0,1.0,0.089775,0.142225,10.0
400,40,120,8,10,8,120,3655,4112,100.0,0.7282445687419007,stigmergy_search,Stigmergy Efficient Search,E2,9,late,40000.0,1.0,1.0,0.091375,0.1028,10.0
400,40,120,8,10,8,120,6156,6419,100.0,0.7750999636495807,stigmergy_search,Stigmergy Efficient Search,E2,10,late,40000.0,1.0,1.0,0.1539,0.160475,10.0
400,40,120,8,10,9,120,3828,4253,100.0,0.7294341249314431,stigmergy_search,Stigmergy Efficient Search,E2,1,late,40000.0,1.0,1.0,0.0957,0.106325,10.0
400,40,120,8,10,9,120,4507,4874,100.0,0.7646936123649262,stigmergy_search,Stigmergy Efficient Search,E2,2,late,40000.0,1.0,1.0,0.112675,0.12185,10.0
400,40,120,8,10,9,120,5814,5953,100.0,0.791900442354001,stigmergy_search,Stigmergy Efficient Search,E2,3,late,40000.0,1.0,1.0,0.14535,0.148825,10.0
400,40,120,8,10,9,120,3666,4079,100.0,0.7243605458854265,stigmergy_search,Stigmergy Efficient Search,E2,4,late,40000.0,1.0,1.0,0.09165,0.101975,10.0
400,40,120,8,10,9,120,6079,6517,100.0,0.8119328934581727,stigmergy_search,Stigmergy Efficient Search,E2,5,late,40000.0,1.0,1.0,0.151975,0.162925,10.0
400,40,120,8,10,9,120,5239,5421,100.0,0.7734197257578517,stigmergy_search,Stigmergy Efficient Search,E2,6,late,40000.0,1.0,1.0,0.130975,0.135525,10.0
400,40,120,8,10,9,120,3801,4141,100.0,0.7169705385172721,stigmergy_search,Stigmergy Efficient Search,E2,7,late,40000.0,1.0,1.0,0.095025,0.103525,10.0
400,40,120,8,10,9,120,3791,3954,100.0,0.6859509357612381,stigmergy_search,Stigmergy Efficient Search,E2,8,late,40000.0,1.0,1.0,0.094775,0.09885,10.0
400,40,120,8,10,9,120,4678,5532,100.0,0.7481817907929607,stigmergy_search,Stigmergy Efficient Search,E2,9,late,40000.0,1.0,1.0,0.11695,0.1383,10.0
400,40,120,8,10,9,120,3328,5849,100.0,0.8225508633954515,stigmergy_search,Stigmergy Efficient Search,E2,10,late,40000.0,1.0,1.0,0.0832,0.146225,10.0
400,40,120,8,10,10,120,4130,4374,100.0,0.6886602652034645,stigmergy_search,Stigmergy Efficient Search,E2,1,late,40000.0,1.0,1.0,0.10325,0.10935,10.0
400,40,120,8,10,10,120,3530,5760,100.0,0.7952473958333343,stigmergy_search,Stigmergy Efficient Search,E2,2,late,40000.0,1.0,1.0,0.08825,0.144,10.0
400,40,120,8,10,10,120,3999,4155,100.0,0.7200802246289503,stigmergy_search,Stigmergy Efficient Search,E2,3,late,40000.0,1.0,1.0,0.099975,0.103875,10.0
400,40,120,8,10,10,120,4800,4928,100.0,0.7281216179653314,stigmergy_search,Stigmergy Efficient Search,E2,4,late,40000.0,1.0,1.0,0.12,0.1232,10.0
400,40,120,8,10,10,120,3468,3930,100.0,0.7274300254452926,stigmergy_search,Stigmergy Efficient Search,E2,5,late,40000.0,1.0,1.0,0.0867,0.09825,10.0
400,40,120,8,10,10,120,6330,6443,100.0,0.7924258885612975,stigmergy_search,Stigmergy Efficient Search,E2,6,late,40000.0,1.0,1.0,0.15825,0.161075,10.0
400,40,120,8,10,10,120,5402,9604,100.0,0.8550612591975562,stigmergy_search,Stigmergy Efficient Search,E2,7,late,40000.0,1.0,1.0,0.13505,0.2401,10.0
400,40,120,8,10,10,120,5110,8533,100.0,0.8324719715613788,stigmergy_search,Stigmergy Efficient Search,E2,8,late,40000.0,1.0,1.0,0.12775,0.213325,10.0
400,40,120,8,10,10,120,6235,6459,100.0,0.786154977550684,stigmergy_search,Stigmergy Efficient Search,E2,9,late,40000.0,1.0,1.0,0.155875,0.161475,10.0
400,40,120,8,10,10,120,12928,15472,100.0,0.8940532359532791,stigmergy_search,Stigmergy Efficient Search,E2,10,late,40000.0,1.0,1.0,0.3232,0.3868,10.0
450,45,135,9,10,1,135,4088,4618,100.0,0.7136182089408598,stigmergy_search,Stigmergy Efficient Search,E2,1,mixed,45000.0,1.0,1.0,0.09084444444444445,0.10262222222222223,10.0
450,45,135,9,10,1,135,9506,13649,100.0,0.8983764921050447,stigmergy_search,Stigmergy Efficient Search,E2,2,mixed,45000.0,1.0,1.0,0.21124444444444446,0.3033111111111111,10.0
450,45,135,9,10,1,135,4675,6672,100.0,0.7848143707256572,stigmergy_search,Stigmergy Efficient Search,E2,3,mixed,45000.0,1.0,1.0,0.10388888888888889,0.14826666666666666,10.0
450,45,135,9,10,1,135,5736,6545,100.0,0.8021899668958679,stigmergy_search,Stigmergy Efficient Search,E2,4,mixed,45000.0,1.0,1.0,0.12746666666666667,0.14544444444444443,10.0
450,45,135,9,10,1,135,9782,9787,100.0,0.8476883545444465,stigmergy_search,Stigmergy Efficient Search,E2,5,mixed,45000.0,1.0,1.0,0.21737777777777778,0.2174888888888889,10.0
450,45,135,9,10,1,135,4927,5376,100.0,0.7655505952381253,stigmergy_search,Stigmergy Efficient Search,E2,6,mixed,45000.0,1.0,1.0,0.10948888888888889,0.11946666666666667,10.0
450,45,135,9,10,1,135,7606,7623,100.0,0.8142570486005418,stigmergy_search,Stigmergy Efficient Search,E2,7,mixed,45000.0,1.0,1.0,0.1690222222222222,0.1694,10.0
450,45,135,9,10,1,135,5231,7894,100.0,0.8203961752479894,stigmergy_search,Stigmergy Efficient Search,E2,8,mixed,45000.0,1.0,1.0,0.11624444444444444,0.17542222222222223,10.0
450,45,135,9,10,1,135,5727,6995,100.0,0.7941174913297655,stigmergy_search,Stigmergy Efficient Search,E2,9,mixed,45000.0,1.0,1.0,0.12726666666666667,0.15544444444444444,10.0
450,45,135,9,10,1,135,5951,8666,100.0,0.8456530844253145,stigmergy_search,Stigmergy Efficient Search,E2,10,mixed,45000.0,1.0,1.0,0.13224444444444444,0.19257777777777776,10.0
450,45,135,9,10,2,135,5108,7868,100.0,0.8139938616807162,stigmergy_search,Stigmergy Efficient Search,E2,1,mixed,45000.0,1.0,1.0,0.1135111111111111,0.17484444444444444,10.0
450,45,135,9,10,2,135,4083,7835,100.0,0.8358533645323716,stigmergy_search,Stigmergy Efficient Search,E2,2,mixed,45000.0,1.0,1.0,0.09073333333333333,0.1741111111111111,10.0
450,45,135,9,10,2,135,4476,5066,100.0,0.7261043119708819,stigmergy_search,Stigmergy Efficient Search,E2,3,mixed,45000.0,1.0,1.0,0.09946666666666666,0.11257777777777778,10.0
450,45,135,9,10,2,135,4634,6152,100.0,0.7846000096325534,stigmergy_search,Stigmergy Efficient Search,E2,4,mixed,45000.0,1.0,1.0,0.10297777777777778,0.13671111111111112,10.0
450,45,135,9,10,2,135,6778,6934,100.0,0.7872490892969918,stigmergy_search,Stigmergy Efficient Search,E2,5,mixed,45000.0,1.0,1.0,0.1506222222222222,0.1540888888888889,10.0
450,45,135,9,10,2,135,5834,7091,100.0,0.7908647894827806,stigmergy_search,Stigmergy Efficient Search,E2,6,mixed,45000.0,1.0,1.0,0.12964444444444445,0.1575777777777778,10.0
450,45,135,9,10,2,135,5272,5853,100.0,0.7417506691725135,stigmergy_search,Stigmergy Efficient Search,E2,7,mixed,45000.0,1.0,1.0,0.11715555555555555,0.13006666666666666,10.0
450,45,135,9,10,2,135,4812,5190,100.0,0.7393577392421484,stigmergy_search,Stigmergy Efficient Search,E2,8,mixed,45000.0,1.0,1.0,0.10693333333333334,0.11533333333333333,10.0
450,45,135,9,10,2,135,4700,5430,100.0,0.7442766523429464,stigmergy_search,Stigmergy Efficient Search,E2,9,mixed,45000.0,1.0,1.0,0.10444444444444445,0.12066666666666667,10.0
450,45,135,9,10,2,135,5612,5775,100.0,0.7439653679654102,stigmergy_search,Stigmergy Efficient Search,E2,10,mixed,45000.0,1.0,1.0,0.1247111111111111,0.12833333333333333,10.0
450,45,135,9,10,3,135,8310,8437,100.0,0.7891149653861654,stigmergy_search,Stigmergy Efficient Search,E2,1,mixed,45000.0,1.0,1.0,0.18466666666666667,0.1874888888888889,10.0
450,45,135,9,10,3,135,4182,6928,100.0,0.819460482422381,stigmergy_search,Stigmergy Efficient Search,E2,2,mixed,45000.0,1.0,1.0,0.09293333333333334,0.15395555555555557,10.0
450,45,135,9,10,3,135,8807,9748,100.0,0.833328014103598,stigmergy_search,Stigmergy Efficient Search,E2,3,mixed,45000.0,1.0,1.0,0.1957111111111111,0.21662222222222222,10.0
450,45,135,9,10,3,135,4947,5196,100.0,0.7447181592678234,stigmergy_search,Stigmergy Efficient Search,E2,4,mixed,45000.0,1.0,1.0,0.10993333333333333,0.11546666666666666,10.0
450,45,135,9,10,3,135,6078,6840,100.0,0.8051418670132373,stigmergy_search,Stigmergy Efficient Search,E2,5,mixed,45000.0,1.0,1.0,0.13506666666666667,0.152,10.0
450,45,135,9,10,3,135,3640,5510,100.0,0.7743550446998865,stigmergy_search,Stigmergy Efficient Search,E2,6,mixed,45000.0,1.0,1.0,0.08088888888888889,0.12244444444444444,10.0
450,45,135,9,10,3,135,5655,5660,100.0,0.7262347860227623,stigmergy_search,Stigmergy Efficient Search,E2,7,mixed,45000.0,1.0,1.0,0.12566666666666668,0.12577777777777777,10.0
450,45,135,9,10,3,135,7135,7319,100.0,0.7896585750937755,stigmergy_search,Stigmergy Efficient Search,E2,8,mixed,45000.0,1.0,1.0,0.15855555555555556,0.16264444444444445,10.0
450,45,135,9,10,3,135,4917,6293,100.0,0.7786193948596679,stigmergy_search,Stigmergy Efficient Search,E2,9,mixed,45000.0,1.0,1.0,0.10926666666666666,0.13984444444444444,10.0
450,45,135,9,10,3,135,4219,5177,100.0,0.7532132866882776,stigmergy_search,Stigmergy Efficient Search,E2,10,mixed,45000.0,1.0,1.0,0.09375555555555555,0.11504444444444445,10.0
450,45,135,9,10,4,135,4363,7148,100.0,0.8023150738875555,stigmergy_search,Stigmergy Efficient Search,E2,1,mixed,45000.0,1.0,1.0,0.09695555555555556,0.15884444444444445,10.0
450,45,135,9,10,4,135,4284,4906,100.0,0.7588712234452463,stigmergy_search,Stigmergy Efficient Search,E2,2,mixed,45000.0,1.0,1.0,0.0952,0.10902222222222223,10.0
450,45,135,9,10,4,135,4952,7784,100.0,0.8379277530356841,stigmergy_search,Stigmergy Efficient Search,E2,3,mixed,45000.0,1.0,1.0,0.11004444444444444,0.17297777777777779,10.0
450,45,135,9,10,4,135,6389,6517,100.0,0.7908035394608933,stigmergy_search,Stigmergy Efficient Search,E2,4,mixed,45000.0,1.0,1.0,0.14197777777777779,0.1448222222222222,10.0
450,45,135,9,10,4,135,3923,6430,100.0,0.8031023558550784,stigmergy_search,Stigmergy Efficient Search,E2,5,mixed,45000.0,1.0,1.0,0.08717777777777778,0.1428888888888889,10.0
450,45,135,9,10,4,135,4319,9631,100.0,0.8646646438776099,stigmergy_search,Stigmergy Efficient Search,E2,6,mixed,45000.0,1.0,1.0,0.09597777777777777,0.21402222222222222,10.0
450,45,135,9,10,4,135,3862,4103,100.0,0.6810698585497591,stigmergy_search,Stigmergy Efficient Search,E2,7,mixed,45000.0,1.0,1.0,0.08582222222222222,0.09117777777777777,10.0
450,45,135,9,10,4,135,4393,6242,100.0,0.8028469032954973,stigmergy_search,Stigmergy Efficient Search,E2,8,mixed,45000.0,1.0,1.0,0.09762222222222222,0.13871111111111112,10.0
450,45,135,9,10,4,135,3929,5011,100.0,0.7566982268638891,stigmergy_search,Stigmergy Efficient Search,E2,9,mixed,45000.0,1.0,1.0,0.08731111111111112,0.11135555555555555,10.0
450,45,135,9,10,4,135,3930,4946,100.0,0.7371104221892675,stigmergy_search,Stigmergy Efficient Search,E2,10,mixed,45000.0,1.0,1.0,0.08733333333333333,0.10991111111111111,10.0
450,45,135,9,10,5,135,4943,13475,100.0,0.879362880505738,stigmergy_search,Stigmergy Efficient Search,E2,1,mixed,45000.0,1.0,1.0,0.10984444444444444,0.29944444444444446,10.0
450,45,135,9,10,5,135,4861,9635,100.0,0.8627319379577038,stigmergy_search,Stigmergy Efficient Search,E2,2,mixed,45000.0,1.0,1.0,0.10802222222222223,0.2141111111111111,10.0
450,45,135,9,10,5,135,4254,7708,100.0,0.8264708143535321,stigmergy_search,Stigmergy Efficient Search,E2,3,mixed,45000.0,1.0,1.0,0.09453333333333333,0.17128888888888888,10.0
450,45,135,9,10,5,135,4602,8661,100.0,0.8295389720629229,stigmergy_search,Stigmergy Efficient Search,E2,4,mixed,45000.0,1.0,1.0,0.10226666666666667,0.19246666666666667,10.0
450,45,135,9,10,5,135,7059,7278,100.0,0.7880329353811478,stigmergy_search,Stigmergy Efficient Search,E2,5,mixed,45000.0,1.0,1.0,0.15686666666666665,0.16173333333333334,10.0
450,45,135,9,10,5,135,6653,7746,100.0,0.804817779307862,stigmergy_search,Stigmergy Efficient Search,E2,6,mixed,45000.0,1.0,1.0,0.14784444444444444,0.17213333333333333,10.0
450,45,135,9,10,5,135,7812,8413,100.0,0.8302459597360909,stigmergy_search,Stigmergy Efficient Search,E2,7,mixed,45000.0,1.0,1.0,0.1736,0.18695555555555557,10.0
450,45,135,9,10,5,135,3925,5665,100.0,0.7788735248929567,stigmergy_search,Stigmergy Efficient Search,E2,8,mixed,45000.0,1.0,1.0,0.08722222222222223,0.12588888888888888,10.0
450,45,135,9,10,5,135,4261,11455,100.0,0.8767143573079915,stigmergy_search,Stigmergy Efficient Search,E2,9,mixed,45000.0,1.0,1.0,0.09468888888888889,0.25455555555555553,10.0
